date,amount,description,account01/01/2015,-49.88,"SAM SNEADS SHAWNEE ON DE PA",amex
09/28/2015,-35.22,"FOODTOWN #602 000000BROOKLYN NY",amex
09/29/2015,-27.25,"MTA MVM*NOSTRAND AVENEW YORK NY",amex
09/30/2015,-19.7,"CENTRAL GROCERY NEW ORLEANS LA",amex
09/30/2015,-13.06,"CVS/PHARMACY #02728 8007467287",amex
09/30/2015,-86.34,"SYLVAIN 084870017890NEW ORLEANS LA",amex
09/30/2015,-48.61,"THREE MUSES NEW ORLEANS LA",amex
09/30/2015,-134.06,"URBAN OUTFITTERS #59NEW ORLEANS LA",amex
10/01/2015,-5.15,"EXXONMOBIL 4238 985-429-0070",amex
10/01/2015,-126.38,"GEORGIA BLUE 0700000FLOWOOD MS",amex
10/01/2015,-2.13,"HOBBY LOBBY #348 000FLOWOOD MS",amex
10/01/2015,-5.34,"HOBBY LOBBY #348 000FLOWOOD MS",amex
10/01/2015,-4.99,"ITUNES.COM/BILL ITUNCUPERTINO CA",amex
10/01/2015,-10,"LINODE.COM 855-454-6633 NJ",amex
10/01/2015,-23.5,"PARKWAY BAKERY 65000NEW ORLEANS LA",amex
10/02/2015,-162.41,"CANDLEWOOD SUITES FLFLOWOOD MS",amex
10/02/2015,-19.61,"MELBAS CAFE NEW ORLEANS LA",amex
10/02/2015,-17.32,"SHELL OIL 5754226210FLOWOOD MS",amex
10/03/2015,-4.16,"AMAZON WEB SERVICES AWS.AMAZON.CO WA",amex
10/03/2015,-21.95,"AUDUBON - AQUARIUM ANEW ORLEANS LA",amex
10/03/2015,-7.79,"AUDUBON - GIFT SHOP NEW ORLEANS LA",amex
10/03/2015,-18.95,"AUDUBON - ZOO ADMISSNEW ORLEANS LA",amex
10/03/2015,-25,"BADINE PARK FIRST NEW ORLEANS LA",amex
10/03/2015,-20.81,"CAFE BEIGNET I 1 CAFNEW ORLEANS LA",amex
10/03/2015,-47.38,"CAFE MASPERO NEW ORLEANS LA",amex
10/04/2015,-272.13,"HERTZ CAR RENTAL 800-654-4173 LA",amex
10/04/2015,-5,"JETBLUE INFLIGHT 003SALT LAKE CIT UT",amex
10/04/2015,-84,"JFK LOT 9 001 NEW YORK NY",amex
10/04/2015,-9.12,"NEW ORLEANS AIRPORT KENNER LA",amex
10/05/2015,-68.55,"FOODTOWN BROOKLYN NY",amex
10/05/2015,-27.22,"MOMA BOOKSTORE NEW YORK NY",amex
10/05/2015,-32.98,"MY ROBEEZ 8556976233 OK",amex
10/06/2015,-6.52,"PRET A MANGER 0074 0NEW YORK NY",amex
10/06/2015,-42.82,"THE GREEN GRAPE 8843BROOKLYN NY",amex
10/07/2015,-16.64,"GARVEYS HARDWARE 7187784418",amex
10/07/2015,-20.27,"KEY FOODS #1370 5429BROOKLYN NY",amex
10/07/2015,-0.5,"NYCDOT PARKING METERLONG IS CITY NY",amex
10/08/2015,-7.88,"FIKA BRYANT PARK 070NEW YORK NY",amex
10/08/2015,-17.95,"ZEYTINZ 212-575-8080",amex
10/09/2015,-31.03,"BROOKLYN LARDER BROOKLYN NY",amex
10/09/2015,-22.19,"KLEAN KANTEEN, INC.-5305924552",amex
10/09/2015,-7.08,"MEME'S HEALTHY NIBBLBrooklyn NY",amex
10/09/2015,-8.78,"URBAN-OUTFITTERS-DIRPHILADELPHIA PA",amex
10/10/2015,-1273,"AIRBNB INC 415-800-5959 CA",amex
10/10/2015,-40.05,"HUDSON HILS MARKET ACOLD SPRING NY",amex
10/10/2015,-610.55,"JETBLUE AIRWAYS 9010JETBLUE NY",amex
10/10/2015,-610.55,"JETBLUE AIRWAYS 9010JETBLUE NY",amex
10/11/2015,-172.37,"AUTO 800-841-3000 DC",amex
10/11/2015,4399.51,"ONLINE PAYMENT - THANK YOU",amex
10/11/2015,-31.05,"THE GREEN GRAPE 8843BROOKLYN NY",amex
10/12/2015,-57.73,"FOODTOWN BROOKLYN NY",amex
10/12/2015,-38.5,"GRUBHUB SEAMLESS 8775857878 IL",amex
10/12/2015,-21.76,"KEY FOODS #1370 5429BROOKLYN NY",amex
10/12/2015,-27.21,"NYC VELO - NEW YORK NEW YORK NY",amex
10/12/2015,-4.53,"THE UPS STORE #6581 BROOKLYN NY",amex
10/13/2015,-75.92,"FRENCH LOUIE 0000003BROOKLYN NY",amex
10/13/2015,-3.81,"Greenlight Bookstore718-246-0200",amex
10/13/2015,-20,"JACKSON DERMATOLOGY BROOKLYN NY",amex
10/13/2015,-12.63,"KEY FOODS #1370 5429BROOKLYN NY",amex
10/13/2015,-96.9,"MYCLEAN 650000007895NEW YORK NY",amex
10/14/2015,-59.95,"CABLEVISION #7836 718-617-3500 NY",amex
10/14/2015,-20.16,"KEY FOODS #1370 5429BROOKLYN NY",amex
10/14/2015,-27.25,"MTA MVM*NOSTRAND AVENEW YORK NY",amex
10/15/2015,-18.44,"WALGREENS #15352 000BROOKLYN NY",amex
10/16/2015,-23.25,"BROOKLYN LARDER BROOKLYN NY",amex
10/16/2015,-12.92,"KEY FOODS #1370 5429BROOKLYN NY",amex
10/17/2015,-34.64,"EXXONMOBIL 9748 BROOKLYN NY",amex
10/18/2015,-12,"AMAZON MKTPLACE PMTSAMZN.COM/BILL WA",amex
10/18/2015,-160,"DOF PARKINGANDCAMERANEW YORK NY",amex
10/18/2015,-106.15,"FOODTOWN BROOKLYN NY",amex
10/18/2015,-19.6,"GRUBHUB SEAMLESS 8775857878 IL",amex
10/18/2015,-3.98,"NYCFINANCECONVENIENCNEW YORK NY",amex
10/18/2015,-9.99,"SPOTIFY USA 784236492012 SE",amex
10/19/2015,-10.65,"AMAZON MKTPLACE PMTSAMZN.COM/BILL WA",amex
10/19/2015,-11.45,"AMAZON MKTPLACE PMTSAMZN.COM/BILL WA",amex
10/19/2015,-14.5,"AMAZON MKTPLACE PMTSAMZN.COM/BILL WA",amex
10/19/2015,-29.16,"AMAZON MKTPLACE PMTSAMZN.COM/BILL WA",amex
10/19/2015,-4.04,"LABCORPHOLDINGS-PT MEDICAL DEN",amex
10/19/2015,-68.05,"PURL SOHO 0690000725NEW YORK NY",amex
10/19/2015,-47.02,"WALGREENS #15352 000BROOKLYN NY",amex
10/20/2015,-14.99,"EGGHEAD.IO TRAINING FORT WORTH TX",amex
10/20/2015,-6.52,"PRET A MANGER 0074 0NEW YORK NY",amex
10/21/2015,-7.98,"ITUNES.COM/BILL ITUNCUPERTINO CA",amex
10/20/2015,-11.75,"MTATB REBILL AC ACH TRAN",ally
10/19/2015,1500.00,"Requested transfer from GARY M KERTIS Ally Bank Transfer",ally
10/19/2015,-11.08,"MTATB REBILL AC ACH TRAN",ally
10/16/2015,-16.99,"PACIFIC SUPERMA BROOKLYN",ally
10/16/2015,-416.96,"VOLKSWAGEN CREDI ALLY BANK",ally
10/15/2015,-20.99,"Dynamo Pinan in 610 Nostrand Avenue Brooklyn",ally
10/14/2015,-25.00,"VENMO 08558124430",ally
10/14/2015,-10.80,"COLINA CUERVO BROOKLYN",ally
10/13/2015,1188.87,"eCheck Deposit",ally
10/13/2015,-41.50,"DER SCHWARZE KO 710 FULTON STREET Brooklyn",ally
10/13/2015,-5.54,"MTATB REBILL AC ACH TRAN",ally
10/13/2015,-5.54,"MTATB REBILL AC ACH TRAN",ally
10/10/2015,6.47,"ATM Fee Reimbursement",ally
10/10/2015,0.11,"Interest Paid",ally
10/09/2015,-1780.71,"DEAN ST",ally
10/08/2015,-40.99,"573 CANDY GROCE 573 NOSTRAND AVENU BROOKLYN",ally
10/06/2015,-80.61,"CON EDISON SOLUT ALLY BANK",ally
10/02/2015,-0.25,"PAYPAL INST XFER",ally
10/01/2015,-1.00,"90949 -NEW ORLEANS PAR NEW ORLEANS",ally
09/30/2015,300.00,"Requested transfer from GARY M KERTIS Ally Bank Transfer",ally
09/30/2015,-23.50,"MTATB REBILL AC ACH TRAN",ally
09/29/2015,-40.99,"573 CANDY GROCE 573 NOSTRAND AVENU BROOKLYN",ally
09/29/2015,-5.54,"MTATB REBILL AC ACH TRAN",ally
09/28/2015,-15.99,"PACIFIC SUPERMA BROOKLYN",ally
09/28/2015,-2.47,"MTATB REBILL AC ACH TRAN",ally
09/28/2015,-50.00,"PAYPAL INST XFER",ally
09/27/2015,-102.00,"Pilgram Cove In 243 N Liberty Dr Tomkins Cove",ally
09/26/2015,-298.21,"CRATE & BARREL #914 800-967-6696",ally
09/24/2015,-42.64,"WALGREENS BROOKLYN",ally
09/24/2015,-416.96,"VOLKSWAGEN CREDI ALLY BANK",ally
09/23/2015,-10.89,"THE KATIROLL COMPANY NEW YORK",ally
09/22/2015,-40.99,"573 CANDY GROCE 573 NOSTRAND AVENU BROOKLYN",ally
09/22/2015,-35.00,"PAYPAL INST XFER",ally
09/21/2015,2500.00,"Requested transfer from GARY M KERTIS Ally Bank Transfer",ally
09/18/2015,-25.00,"MTATB ONLINE ACH ACH TRAN",ally
09/17/2015,-41.50,"DER SCHWARZE KO 710 FULTON STREET Brooklyn",ally
09/16/2015,-0.18,"PAYPAL VERIFYBANK",ally
09/16/2015,0.17,"PAYPAL VERIFYBANK",ally
09/16/2015,0.01,"PAYPAL VERIFYBANK",ally
09/11/2015,-86.84,"GRUBHUB SEAMLESS 8775857878",ally
09/10/2015,15.45,"ATM Fee Reimbursement",ally
09/10/2015,0.14,"Interest Paid",ally
09/08/2015,-150.00,"WWW.APTDECO.COM 6465869056",ally
09/08/2015,-1746.00,"DEAN ST",ally
09/07/2015,-61.99,"ALL NATIONS LUX 687 A WASHINGTON AVUS BROOKLYN",ally
09/07/2015,-54.10,"GRUBHUB SEAMLESS 8775857878",ally
09/04/2015,500.00,"Requested transfer from GARY M KERTIS Ally Bank Transfer",ally
09/04/2015,-28.41,"COLINA CUERVO BROOKLYN",ally
09/03/2015,-33.86,"Duane Reade NEW YORK",ally
09/03/2015,-20.99,"573 CANDY GROCE 573 NOSTRAND AVENU BROOKLYN",ally
09/02/2015,50.00,"Internet transfer from Online Savings account XXXXXX2493",ally
09/02/2015,-12.16,"KEY FOODS #1370 BROOKLYN",ally
09/02/2015,-59.95,"CABLEVISION ALLY BANK",ally
09/01/2015,-24.55,"BROOKLYN BORN MINI MAR BROOKLYN",ally
09/01/2015,500.00,"Internet transfer from Online Savings account XXXXXX2485",ally
09/01/2015,-11.75,"MTATB REBILL AC ACH TRAN",ally
08/31/2015,-16.63,"WALGREENS BROOKLYN",ally
08/31/2015,-20.99,"573 CANDY GROCE 573 NOSTRAND AVENU BROOKLYN",ally
08/31/2015,-23.03,"MTATB REBILL AC ACH TRAN",ally
08/30/2015,250.00,"Internet transfer from Online Savings account XXXXXX2493",ally
08/29/2015,-101.50,"600 MACDADE BLVD FOLSOM",ally
08/28/2015,-22.00,"BP BROOKLYN - 1 1013 ATLANTIC AVE. BROOKLYN",ally
08/28/2015,-22.00,"BP BROOKLYN - 1 1013 ATLANTIC AVE. BROOKLYN",ally
08/28/2015,-50.49,"CON EDISON SOLUT ALLY BANK",ally
08/28/2015,-200.00,"CENTRAL PARKING ALLY BANK",ally
08/27/2015,-17.64,"PINE TREE BROOKLYN",ally
08/27/2015,600.00,"Internet transfer from Online Savings account XXXXXX2493",ally
08/27/2015,-4.23,"FOODTOWN #602 BROOKLYN",ally
08/26/2015,-41.75,"PAI ISO 585 VANDERBILT AVE BROOKLYN",ally
08/26/2015,-36.00,"DIAPERKIND 7189659555",ally
08/26/2015,-5.00,"CENTRAL PARKING ALLY BANK",ally
08/25/2015,-416.96,"VOLKSWAGEN CREDI ALLY BANK",ally
08/25/2015,-161.92,"VERIZON COMMUNIC ALLY BANK",ally
08/24/2015,-51.26,"FOODTOWN #602 BROOKLYN",ally
08/24/2015,-37.62,"BROOKLYN LARDER BROOKLYN",ally
08/24/2015,-16.91,"SHAKE SHACK 1122 BROOKLYN",ally
08/24/2015,-28.95,"BROOK VIN BROOKLYN",ally
08/24/2015,-13.50,"HANCO'S BUBBLE TEA & V BROOKLYN",ally
08/24/2015,-33.12,"GRUBHUB SEAMLESS 8775857878",ally
08/23/2015,-40.99,"573 CANDY GROCE 573 NOSTRAND AVENU BROOKLYN",ally
08/21/2015,-11.17,"KEY FOODS #1370 BROOKLYN",ally
08/21/2015,-29.90,"INAKA JAPANESE CUISINE BROOKLYN",ally
08/19/2015,-81.11,"DIAPERKIND 7189659555",ally
08/19/2015,1700.00,"Requested transfer from GARY M KERTIS Ally Bank Transfer",ally
08/19/2015,-36.00,"DIAPERKIND 7189659555",ally
08/18/2015,-121.40,"DIAPERKIND 7189659555",ally
08/18/2015,-5.54,"MTATB REBILL AC ACH TRAN",ally
08/17/2015,-600.00,"AT 1ST SIGHT 6463349368",ally
08/17/2015,-20.99,"573 CANDY GROCE 573 NOSTRAND AVENU BROOKLYN",ally
08/17/2015,-28.99,"WALGREENS BROOKLYN",ally
08/17/2015,-1.66,"MTATB REBILL AC ACH TRAN",ally
08/17/2015,-5.54,"MTATB REBILL AC ACH TRAN",ally
08/17/2015,-12.12,"SQ *SHELBURNE FALLS CO Greenfield",ally
08/16/2015,-60.17,"FOODTOWN #602 BROOKLYN",ally
08/15/2015,-102.25,"JIFFY MART #-24 530 WAITS RIVER ROAD BRADFORD",ally
08/15/2015,-59.34,"FARM-WAY INC. BRADFORD",ally
08/15/2015,-51.05,"LOCAL BUZZ LLC BRADFORD",ally
08/15/2015,-23.16,"WHATELY DINER WHATELY",ally
08/13/2015,-7.50,"TWO BOOTS - HELL'S KIT NEW YORK",ally
08/13/2015,-10.84,"BRAD MINI-MART BRADFORD",ally
08/13/2015,-2.50,"MTATB REBILL AC ACH TRAN",ally
08/12/2015,-36.00,"DIAPERKIND 7189659555",ally
08/12/2015,-2.76,"MTATB REBILL AC ACH TRAN",ally
08/11/2015,-187.37,"GEICO ALLY BANK",ally
08/11/2015,-35.26,"CON EDISON SOLUT ALLY BANK",ally
08/11/2015,-11.08,"MTATB REBILL AC ACH TRAN",ally
08/10/2015,3.24,"ATM Fee Reimbursement",ally
08/10/2015,0.11,"Interest Paid",ally
08/10/2015,-19.53,"WALGREENS BROOKLYN",ally
08/10/2015,-31.43,"DOMINICKS CAFE KINGSTON",ally
08/10/2015,-42.26,"GRUBHUB SEAMLESS 8775857878",ally
08/10/2015,-37.49,"THE GENERAL GREENE BROOKLYN",ally
08/09/2015,-17.42,"GRUBHUB SEAMLESS 8775857878",ally
08/09/2015,-33.43,"KEY FOODS #1370 BROOKLYN",ally
08/07/2015,-21.16,"MET FOOD BROOKLYN",ally
08/06/2015,-10.00,"PACIFIC SUPERMA BROOKLYN",ally
08/06/2015,700.00,"Requested transfer from GARY M KERTIS Ally Bank Transfer",ally
08/05/2015,1418.00,"eCheck Deposit",ally
08/05/2015,-36.00,"DIAPERKIND 7189659555",ally
08/05/2015,-11.75,"MTATB REBILL AC ACH TRAN",ally
08/04/2015,100.00,"Overdraft Transfer",ally
08/04/2015,-26.50,"KHIM'S MILLENNIUM MARK BROOKLYN",ally
08/03/2015,-7.96,"AMAZON MKTPLACE PMTS AMZN.COM/BILL",ally
08/03/2015,-18.55,"WALGREENS BROOKLYN",ally
08/03/2015,-11.08,"MTATB REBILL AC ACH TRAN",ally
08/03/2015,-1746.00,"DEAN ST",ally
08/01/2015,-8.47,"AMAZON.COM SEATTLE",ally
07/31/2015,-24.23,"KEY FOODS #1370 BROOKLYN",ally
07/29/2015,-36.00,"DIAPERKIND 7189659555",ally
07/29/2015,-160.80,"VERIZON COMMUNIC ALLY BANK",ally
07/29/2015,-59.95,"CABLEVISION ALLY BANK",ally
07/29/2015,-1.25,"MTATB REBILL AC ACH TRAN",ally
07/28/2015,300.00,"Internet transfer from Online Savings account XXXXXX2493",ally
07/28/2015,-34.10,"AMAZON.COM SEATTLE",ally
07/28/2015,-6.52,"AMAZON.COM SEATTLE",ally
07/28/2015,-19.90,"M&S BARGAIN HUNTERS#10 BROOKLYN",ally
07/28/2015,-11.75,"MTATB REBILL AC ACH TRAN",ally
07/27/2015,-8.99,"WALGREENS BROOKLYN",ally
07/27/2015,-13.05,"WALGREENS BROOKLYN",ally
07/27/2015,-11.08,"MTATB REBILL AC ACH TRAN",ally
07/26/2015,-24.50,"DUTCH CLEANERS BROOKLYN",ally
07/24/2015,-27.55,"KEY FOODS #1370 BROOKLYN",ally
07/24/2015,-62.25,"PAI ISO 594 VANDERBILT AVE BROOKLYN",ally
07/24/2015,-29.42,"THE GREEN GRAPE BROOKLYN",ally
07/24/2015,-28.15,"GRUBHUB SEAMLESS 8775857878",ally
07/24/2015,-36.00,"DIAPERKIND 7189659555",ally
07/24/2015,-416.96,"VOLKSWAGEN CREDI ALLY BANK",ally
07/24/2015,-230.00,"CENTRAL PARKING ALLY BANK",ally
07/22/2015,-6.85,"TWO BOOTS - HELL'S KIT NEW YORK",ally
07/22/2015,2500.00,"Requested transfer from GARY M KERTIS Ally Bank Transfer",ally
07/22/2015,-2.50,"DIAPERKIND 7189659555",ally
07/21/2015,-4.10,"MTATB REBILL AC ACH TRAN",ally
07/21/2015,-9.86,"MAQ 888 INC BROOKLYN",ally
07/20/2015,-5.54,"MTATB REBILL AC ACH TRAN",ally
07/20/2015,-5.54,"MTATB REBILL AC ACH TRAN",ally
07/19/2015,-13.79,"SQ *THE BEACON BAGEL Beacon",ally
07/19/2015,-31.39,"WALGREENS BROOKLYN",ally
07/19/2015,-58.33,"FOODTOWN #602 BROOKLYN",ally
07/18/2015,-11.77,"KEY FOODS #1370 BROOKLYN",ally
07/17/2015,-18.64,"MET FOOD BROOKLYN",ally
07/16/2015,-185.69,"CON EDISON SOLUT ALLY BANK",ally
07/15/2015,-6.85,"TWO BOOTS - HELL'S KIT NEW YORK",ally
07/15/2015,-20.99,"573 CANDY GROCE 573 NOSTRAND AVENU BROOKLYN",ally
07/15/2015,-36.00,"DIAPERKIND 7189659555",ally
07/14/2015,-15.30,"SPRING GENERAL STORE EAST HAMPTON",ally
07/14/2015,-35.46,"STUART'S SEAFOOD MARKE AMAGANSETT",ally
07/13/2015,-62.70,"FOODTOWN #602 BROOKLYN",ally
07/11/2015,-133.52,"HARBOR BISTRO EAST HAMPTON",ally
07/10/2015,1.75,"ATM Fee Reimbursement",ally
07/10/2015,0.09,"Interest Paid",ally
07/09/2015,-19.06,"GEIDO BROOKLYN",ally
07/09/2015,-23.58,"GRUBHUB SEAMLESS 8775857878",ally
07/09/2015,-19.60,"DIAPERKIND 7189659555",ally
07/08/2015,-36.00,"DIAPERKIND 7189659555",ally
07/07/2015,-19.98,"CARIB FOOD MARKET BROOKLYN",ally
07/06/2015,-70.00,"CENTRAL PARKING ALLY BANK",ally
07/06/2015,-17.42,"GRUBHUB SEAMLESS 8775857878",ally
07/05/2015,-9.79,"WALGREENS BROOKLYN",ally
07/03/2015,-1746.00,"DEAN ST",ally
07/03/2015,-35.22,"AMAZON.COM SEATTLE",ally
07/02/2015,1000.00,"Requested transfer from GARY M KERTIS Ally Bank Transfer",ally
07/01/2015,-36.00,"DIAPERKIND 7189659555",ally
07/01/2015,-22.54,"GRUBHUB SEAMLESS 8775857878",ally
06/30/2015,-416.96,"VOLKSWAGEN CREDI ALLY BANK",ally
06/30/2015,-160.80,"VERIZON COMMUNIC ALLY BANK",ally
06/30/2015,-177.05,"GEICO ALLY BANK",ally
06/30/2015,-54.83,"CON EDISON SOLUT ALLY BANK",ally
06/30/2015,-175.00,"CENTRAL PARKING ALLY BANK",ally
06/30/2015,-59.95,"CABLEVISION ALLY BANK",ally
06/29/2015,-47.19,"FOODTOWN #602 BROOKLYN",ally
06/26/2015,3000.00,"Requested transfer from GARY M KERTIS Ally Bank Transfer",ally
06/26/2015,-63.98,"GOSMAN'S CLAM BAR MONTAUK",ally
06/25/2015,-10.74,"BEN AND JERRY'S MONTAUK",ally
06/25/2015,100.00,"Overdraft Transfer",ally
06/25/2015,-17.40,"AMAGANSETT SUPERSAVE AMAGANSETT",ally
06/24/2015,-36.00,"DIAPERKIND 7189659555",ally
06/23/2015,-8.85,"CVS/PHARMACY #05063 EAST HAMPTON",ally
06/23/2015,-20.10,"SPRING GENERAL STORE EAST HAMPTON",ally
06/22/2015,-115.05,"HARBOR BISTRO EAST HAMPTON",ally
06/21/2015,-36.99,"CVS 05063 E HAMPTON",ally
06/19/2015,-53.35,"BKLYN LARDER(ECOMMERCE 07187831250",ally
06/17/2015,-30.22,"KEY FOODS #1370 BROOKLYN",ally
06/17/2015,-36.00,"DIAPERKIND 7189659555",ally
06/17/2015,-8.04,"MTATB REBILL AC ACH TRAN",ally
06/16/2015,-5.54,"MTATB REBILL AC ACH TRAN",ally
06/15/2015,-110.78,"FOODTOWN #602 BROOKLYN",ally
06/15/2015,-19.11,"Duane Reade BROOKLYN",ally
06/15/2015,-11.08,"MTATB REBILL AC ACH TRAN",ally
06/15/2015,-3.00,"SQ *DAILY PRESS BROOKLYN",ally
06/14/2015,-16.33,"GRUBHUB SEAMLESS 8775857878",ally
06/14/2015,-61.75,"B   L DELI 3176 ROUTE 9 Cold Springs",ally
06/11/2015,-20.00,"KING TAI BROOKLYN",ally
06/11/2015,-22.05,"SEAMLESS 800-905-9322",ally
06/11/2015,-20.00,"DIAPERKIND 7189659555",ally
06/10/2015,1.99,"ATM Fee Reimbursement",ally
06/10/2015,0.13,"Interest Paid",ally
06/10/2015,-40.99,"573 CANDY GROCE 573 NOSTRAND AVENU BROOKLYN",ally
06/10/2015,-36.00,"DIAPERKIND 7189659555",ally
06/09/2015,-1746.00,"DEAN ST",ally
06/09/2015,-1.25,"MTATB REBILL AC ACH TRAN",ally
06/08/2015,-27.65,"WALGREENS BROOKLYN",ally
06/08/2015,-22.03,"SEAMLESS 800-905-9322",ally
06/08/2015,-26.30,"THE GREEN GRAPE BROOKLYN",ally
06/08/2015,-11.08,"MTATB REBILL AC ACH TRAN",ally
06/08/2015,-21.53,"BROOKLYN LARDER BROOKLYN",ally
06/07/2015,-19.25,"KEY FOODS #0440 BR HEMPSTED",ally
06/07/2015,-41.00,"F AND J DISC-21 553 NOSTRAND AVE BROOKLYN",ally
06/07/2015,-22.77,"PINE TREE BROOKLYN",ally
06/05/2015,-25.12,"SEAMLESS 800-905-9322",ally
06/04/2015,-19.42,"SEAMLESS 800-905-9322",ally
06/03/2015,-36.00,"DIAPERKIND 7189659555",ally
06/03/2015,-3.69,"MTATB REBILL AC ACH TRAN",ally
06/02/2015,-28.67,"AMAZON.COM SEATTLE",ally
06/02/2015,2000.00,"Requested transfer from GARY M KERTIS Ally Bank Transfer",ally
06/01/2015,-43.49,"FOODTOWN #602 BROOKLYN",ally
06/01/2015,-160.80,"VERIZON COMMUNIC ALLY BANK",ally
06/01/2015,-177.09,"GEICO ALLY BANK",ally
06/01/2015,-60.83,"CON EDISON SOLUT ALLY BANK",ally
06/01/2015,-59.95,"CABLEVISION ALLY BANK",ally
06/01/2015,-11.08,"MTATB REBILL AC ACH TRAN",ally
06/01/2015,-5.50,"SQ *DAILY PRESS BROOKLYN",ally
06/01/2015,-39.78,"WHISTLING WILLIES AMER COLD SPRING",ally
05/31/2015,-23.83,"WALGREENS BROOKLYN",ally
05/30/2015,-21.96,"BROOKLYN LARDER BROOKLYN",ally
05/28/2015,-10.00,"KING TAI BROOKLYN",ally
05/28/2015,-72.73,"SEAMLESS 800-905-9322",ally
05/27/2015,-36.00,"DIAPERKIND 7189659555",ally
05/27/2015,-10.93,"NA BAGELS BROOKLYN",ally
05/25/2015,-40.84,"CHAR NO. 4 BROOKLYN",ally
05/25/2015,-9.97,"KEY FOODS #1370 BROOKLYN",ally
05/25/2015,-45.26,"THE FOOD SERMON BROOKLYN",ally
05/25/2015,-53.92,"THE GREEN GRAPE BROOKLYN",ally
05/24/2015,-83.94,"FOODTOWN #602 BROOKLYN",ally
05/22/2015,-19.42,"SEAMLESS 800-905-9322",ally
05/21/2015,-6.85,"AMAZON MKTPLACE PMTS AMZN.COM/BILL",ally
05/21/2015,-49.02,"AMAZON.COM SEATTLE",ally
05/21/2015,-416.96,"VOLKSWAGEN CREDI ALLY BANK",ally
05/21/2015,-54.74,"CON EDISON SOLUT ALLY BANK",ally
05/21/2015,-175.00,"CENTRAL PARKING ALLY BANK",ally
05/21/2015,-59.95,"CABLEVISION ALLY BANK",ally
05/20/2015,-49.46,"WALGREENS BROOKLYN",ally
05/20/2015,-47.55,"SEAMLESS 800-905-9322",ally
05/20/2015,-6.44,"AMAZON.COM SEATTLE",ally
05/20/2015,-5.52,"AMAZON.COM SEATTLE",ally
05/20/2015,-36.00,"DIAPERKIND 7189659555",ally
05/19/2015,2500.00,"Requested transfer from GARY M KERTIS Ally Bank Transfer",ally
05/19/2015,-10.88,"MAQ 888 INC BROOKLYN",ally
05/18/2015,-31.99,"Duane Reade BROOKLYN",ally
05/18/2015,-66.98,"CHAVELAS BROOKLYN",ally
05/17/2015,-11.00,"PACIFIC SUPERMA BROOKLYN",ally
05/16/2015,-34.30,"FOODTOWN #602 BROOKLYN",ally
05/16/2015,-22.40,"METROPOLITAN CITY BROOKLYN",ally
05/16/2015,-48.58,"NST THE HOME DEPOT 1309 BROOKLYN",ally
05/15/2015,-90.50,"SEAMLESS 800-905-9322",ally
05/14/2015,-11.00,"PACIFIC SUPERMA BROOKLYN",ally
05/14/2015,-11.00,"PACIFIC SUPERMA BROOKLYN",ally
05/14/2015,-88.50,"Requested transfer to POLLY D BRESNICK (BANK OF AMERICA",ally
05/14/2015,-4.00,"MTATB REBILL AC ACH TRAN",ally
05/14/2015,-15.23,"RICKY`S NYC 132 BROOKLYN",ally
05/13/2015,-36.00,"DIAPERKIND 7189659555",ally
05/13/2015,-34.85,"MTATB REBILL AC ACH TRAN",ally
05/12/2015,-30.85,"FOODTOWN #602 BROOKLYN",ally
05/12/2015,-4.00,"MTATB REBILL AC ACH TRAN",ally
05/11/2015,-25.73,"MET FOOD BROOKLYN",ally
05/11/2015,-89.04,"RUSTICO Alexandria",ally
05/11/2015,-24.18,"MTATB REBILL AC ACH TRAN",ally
05/11/2015,-11.95,"Z MARKET DE-TP10616902 NEWARK",ally
05/10/2015,6.49,"ATM Fee Reimbursement",ally
05/10/2015,0.21,"Interest Paid",ally
05/09/2015,-33.51,"SUNOCO 03339868 NEWARK",ally
05/09/2015,-666.00,"Internet transfer to Online Savings account XXXXXX2493",ally
05/09/2015,-666.00,"Internet transfer to Online Savings account XXXXXX2485",ally
05/09/2015,-19.60,"SEAMLESS 800-905-9322",ally
05/08/2015,-75.00,"Requested transfer to POLLY D BRESNICK (BANK OF AMERICA",ally
05/06/2015,-36.00,"DIAPERKIND 7189659555",ally
05/06/2015,2000.00,"Requested transfer from GARY M KERTIS Ally Bank Transfer",ally
05/06/2015,-8.30,"MTATB REBILL AC ACH TRAN",ally
05/06/2015,-5.54,"MTATB REBILL AC ACH TRAN",ally
05/06/2015,-17.97,"MTATB REBILL AC ACH TRAN",ally
05/05/2015,-7.07,"WALGREENS BROOKLYN",ally
05/05/2015,260.00,"Requested transfer from POLLY D BRESNICK Ally Bank Transfer",ally
05/04/2015,-24.64,"FOODTOWN #602 BROOKLYN",ally
05/04/2015,-16.98,"Duane Reade BROOKLYN",ally
05/04/2015,200.00,"Internet transfer from Online Savings account XXXXXX2485",ally
05/02/2015,-19.24,"SEAMLESS 800-905-9322",ally
05/01/2015,-11.00,"PACIFIC SUPERMA BROOKLYN",ally
04/30/2015,-61.00,"F AND J DISC-21 553 NOSTRAND AVE BROOKLYN",ally
04/30/2015,-202.75,"CANAL ICONIC MA 385 CANAL ST. NEW YORK",ally
04/30/2015,-1746.00,"DEAN ST",ally
04/29/2015,-75.87,"FOODTOWN #602 BROOKLYN",ally
04/29/2015,-36.00,"DIAPERKIND 7189659555",ally
04/27/2015,-34.07,"SEAMLESS 800-905-9322",ally
