09/29/2015,-27.25,"MTA MVM*NOSTRAND AVENEW YORK NY",amex
09/30/2015,-19.7,"CENTRAL GROCERY NEW ORLEANS LA",amex
09/30/2015,-13.06,"CVS/PHARMACY #02728 8007467287",amex
09/30/2015,-86.34,"SYLVAIN 084870017890NEW ORLEANS LA",amex
09/30/2015,-48.61,"THREE MUSES NEW ORLEANS LA",amex
09/30/2015,-134.06,"URBAN OUTFITTERS #59NEW ORLEANS LA",amex
10/01/2015,-5.15,"EXXONMOBIL 4238 985-429-0070",amex
10/01/2015,-126.38,"GEORGIA BLUE 0700000FLOWOOD MS",amex
10/01/2015,-2.13,"HOBBY LOBBY #348 000FLOWOOD MS",amex
10/01/2015,-5.34,"HOBBY LOBBY #348 000FLOWOOD MS",amex
10/01/2015,-4.99,"ITUNES.COM/BILL ITUNCUPERTINO CA",amex
10/01/2015,-10,"LINODE.COM 855-454-6633 NJ",amex
10/01/2015,-23.5,"PARKWAY BAKERY 65000NEW ORLEANS LA",amex
10/02/2015,-162.41,"CANDLEWOOD SUITES FLFLOWOOD MS",amex
10/02/2015,-19.61,"MELBAS CAFE NEW ORLEANS LA",amex
10/02/2015,-17.32,"SHELL OIL 5754226210FLOWOOD MS",amex
10/03/2015,-4.16,"AMAZON WEB SERVICES AWS.AMAZON.CO WA",amex
10/03/2015,-21.95,"AUDUBON - AQUARIUM ANEW ORLEANS LA",amex
10/03/2015,-7.79,"AUDUBON - GIFT SHOP NEW ORLEANS LA",amex
10/03/2015,-18.95,"AUDUBON - ZOO ADMISSNEW ORLEANS LA",amex
10/03/2015,-25,"BADINE PARK FIRST NEW ORLEANS LA",amex
10/03/2015,-20.81,"CAFE BEIGNET I 1 CAFNEW ORLEANS LA",amex
10/03/2015,-47.38,"CAFE MASPERO NEW ORLEANS LA",amex
10/04/2015,-272.13,"HERTZ CAR RENTAL 800-654-4173 LA",amex
10/04/2015,-5,"JETBLUE INFLIGHT 003SALT LAKE CIT UT",amex
10/04/2015,-84,"JFK LOT 9 001 NEW YORK NY",amex
10/04/2015,-9.12,"NEW ORLEANS AIRPORT KENNER LA",amex
10/05/2015,-68.55,"FOODTOWN BROOKLYN NY",amex
10/05/2015,-27.22,"MOMA BOOKSTORE NEW YORK NY",amex
10/05/2015,-32.98,"MY ROBEEZ 8556976233 OK",amex
10/06/2015,-6.52,"PRET A MANGER 0074 0NEW YORK NY",amex
10/06/2015,-42.82,"THE GREEN GRAPE 8843BROOKLYN NY",amex
10/07/2015,-16.64,"GARVEYS HARDWARE 7187784418",amex
10/07/2015,-20.27,"KEY FOODS #1370 5429BROOKLYN NY",amex
10/07/2015,-0.5,"NYCDOT PARKING METERLONG IS CITY NY",amex
10/08/2015,-7.88,"FIKA BRYANT PARK 070NEW YORK NY",amex
10/08/2015,-17.95,"ZEYTINZ 212-575-8080",amex
10/09/2015,-31.03,"BROOKLYN LARDER BROOKLYN NY",amex
10/09/2015,-22.19,"KLEAN KANTEEN, INC.-5305924552",amex
10/09/2015,-7.08,"MEME'S HEALTHY NIBBLBrooklyn NY",amex
10/09/2015,-8.78,"URBAN-OUTFITTERS-DIRPHILADELPHIA PA",amex
10/10/2015,-1273,"AIRBNB INC 415-800-5959 CA",amex
10/10/2015,-40.05,"HUDSON HILS MARKET ACOLD SPRING NY",amex
10/10/2015,-610.55,"JETBLUE AIRWAYS 9010JETBLUE NY",amex
10/10/2015,-610.55,"JETBLUE AIRWAYS 9010JETBLUE NY",amex
10/11/2015,-172.37,"AUTO 800-841-3000 DC",amex
10/11/2015,4399.51,"ONLINE PAYMENT - THANK YOU",amex
10/11/2015,-31.05,"THE GREEN GRAPE 8843BROOKLYN NY",amex
10/12/2015,-57.73,"FOODTOWN BROOKLYN NY",amex
10/12/2015,-38.5,"GRUBHUB SEAMLESS 8775857878 IL",amex
10/12/2015,-21.76,"KEY FOODS #1370 5429BROOKLYN NY",amex
10/12/2015,-27.21,"NYC VELO - NEW YORK NEW YORK NY",amex
10/12/2015,-4.53,"THE UPS STORE #6581 BROOKLYN NY",amex
10/13/2015,-75.92,"FRENCH LOUIE 0000003BROOKLYN NY",amex
10/13/2015,-3.81,"Greenlight Bookstore718-246-0200",amex
10/13/2015,-20,"JACKSON DERMATOLOGY BROOKLYN NY",amex
10/13/2015,-12.63,"KEY FOODS #1370 5429BROOKLYN NY",amex
10/13/2015,-96.9,"MYCLEAN 650000007895NEW YORK NY",amex
10/14/2015,-59.95,"CABLEVISION #7836 718-617-3500 NY",amex
10/14/2015,-20.16,"KEY FOODS #1370 5429BROOKLYN NY",amex
10/14/2015,-27.25,"MTA MVM*NOSTRAND AVENEW YORK NY",amex
10/15/2015,-18.44,"WALGREENS #15352 000BROOKLYN NY",amex
10/16/2015,-23.25,"BROOKLYN LARDER BROOKLYN NY",amex
10/16/2015,-12.92,"KEY FOODS #1370 5429BROOKLYN NY",amex
10/17/2015,-34.64,"EXXONMOBIL 9748 BROOKLYN NY",amex
10/18/2015,-12,"AMAZON MKTPLACE PMTSAMZN.COM/BILL WA",amex
10/18/2015,-160,"DOF PARKINGANDCAMERANEW YORK NY",amex
10/18/2015,-106.15,"FOODTOWN BROOKLYN NY",amex
10/18/2015,-19.6,"GRUBHUB SEAMLESS 8775857878 IL",amex
10/18/2015,-3.98,"NYCFINANCECONVENIENCNEW YORK NY",amex
10/18/2015,-9.99,"SPOTIFY USA 784236492012 SE",amex
10/19/2015,-10.65,"AMAZON MKTPLACE PMTSAMZN.COM/BILL WA",amex
10/19/2015,-11.45,"AMAZON MKTPLACE PMTSAMZN.COM/BILL WA",amex
10/19/2015,-14.5,"AMAZON MKTPLACE PMTSAMZN.COM/BILL WA",amex
10/19/2015,-29.16,"AMAZON MKTPLACE PMTSAMZN.COM/BILL WA",amex
10/19/2015,-4.04,"LABCORPHOLDINGS-PT MEDICAL DEN",amex
10/19/2015,-68.05,"PURL SOHO 0690000725NEW YORK NY",amex
10/19/2015,-47.02,"WALGREENS #15352 000BROOKLYN NY",amex
10/20/2015,-14.99,"EGGHEAD.IO TRAINING FORT WORTH TX",amex
10/20/2015,-6.52,"PRET A MANGER 0074 0NEW YORK NY",amex
10/21/2015,-7.98,"ITUNES.COM/BILL ITUNCUPERTINO CA",amex
